"long","lat","simu_y_hat"
-121.484027404785,39.9718569374085,0.803429381507428
-121.586888122559,40.0666464042664,0.92363849203153
-121.484027404785,40.0666464042664,0.818652031853678
-121.381166687012,40.0666464042664,0.709517326511639
-120.661141662598,37.8864886665345,-2.14500191469743
-120.764002380371,37.9812781333924,-1.91838554102223
-120.661141662598,37.9812781333924,-2.13742985216062
-120.558280944824,37.9812781333924,-2.34438993792518
-120.866863098145,38.0760676002503,-1.66742770966245
-120.764002380371,38.0760676002503,-1.91420393581301
-120.661141662598,38.0760676002503,-2.13204384885444
-120.558280944824,38.0760676002503,-2.33700080562026
-120.455420227051,38.0760676002503,-2.55664314071945
-120.969723815918,38.1708570671082,-1.3877780964292
-120.866863098145,38.1708570671082,-1.67116765696339
-120.764002380371,38.1708570671082,-1.92680453924517
-120.661141662598,38.1708570671082,-2.14393234864991
-120.558280944824,38.1708570671082,-2.32326036588298
-120.455420227051,38.1708570671082,-2.57461205410099
-120.352559509277,38.1708570671082,-2.8057178465373
-120.764002380371,38.2656465339661,-1.96129833074784
-120.661141662598,38.2656465339661,-2.19906739060381
-120.558280944824,38.2656465339661,-2.40270574284689
-120.455420227051,38.2656465339661,-2.62582351041803
-120.352559509277,38.2656465339661,-2.84774882134571
-120.558280944824,38.360436000824,-2.48985935403163
-120.455420227051,38.360436000824,-2.68441583071026
-120.352559509277,38.360436000824,-2.88682075034121
-120.249698791504,38.360436000824,-3.08949376803202
-120.352559509277,38.4552254676819,-2.90516780370005
-120.249698791504,38.4552254676819,-3.10265077223299
-120.14683807373,38.4552254676819,-3.30394155751164
-122.306913146973,38.9291728019715,1.98446633082138
-122.204052429199,38.9291728019715,1.77225459719683
-122.101191711426,38.9291728019715,1.55210727614171
-121.998330993652,38.9291728019715,1.32885417003295
-121.895470275879,38.9291728019715,1.11091410169146
-122.409773864746,39.0239622688294,2.15019682817995
-122.306913146973,39.0239622688294,1.95640524186439
-122.204052429199,39.0239622688294,1.7572743989394
-122.101191711426,39.0239622688294,1.55643773353897
-121.998330993652,39.0239622688294,1.35353588991852
-121.895470275879,39.0239622688294,1.15071116494347
-122.409773864746,39.1187517356873,2.10899905116743
-122.306913146973,39.1187517356873,1.92312295128674
-122.204052429199,39.1187517356873,1.73675595900464
-122.101191711426,39.1187517356873,1.55746522308806
-121.998330993652,39.1187517356873,1.37362367223059
-122.51263458252,39.2135412025452,2.22488154369919
-122.409773864746,39.2135412025452,2.06357974966998
-122.306913146973,39.2135412025452,1.89113379195122
-122.204052429199,39.2135412025452,1.71931809527232
-122.101191711426,39.2135412025452,1.55782740844092
-121.998330993652,39.2135412025452,1.38987509324195
-122.718356018066,39.3083306694031,2.39768592178014
-122.615495300293,39.3083306694031,2.28889429926576
-122.51263458252,39.3083306694031,2.15874026670881
-122.409773864746,39.3083306694031,2.01470003199467
-122.306913146973,39.3083306694031,1.86275041797875
-122.204052429199,39.3083306694031,1.7097502900532
-122.101191711426,39.3083306694031,1.55787381741423
-121.998330993652,39.3083306694031,1.401984040129
-122.101191711426,39.403120136261,1.55341175705843
-121.998330993652,37.7916991996765,1.41428226582214
-121.895470275879,37.7916991996765,1.15335383915551
-121.792609558105,37.7916991996765,0.892674319255564
-121.689748840332,37.7916991996765,0.623183340792525
-122.204052429199,37.8864886665345,1.88145800017275
-122.101191711426,37.8864886665345,1.65341568877848
-121.998330993652,37.8864886665345,1.40105722278095
-121.895470275879,37.8864886665345,1.14885134690652
-121.792609558105,37.8864886665345,0.8976205115067
-121.689748840332,37.8864886665345,0.632364088667461
-121.586888122559,37.8864886665345,0.35648004351638
-122.306913146973,37.9812781333924,2.06684182433991
-122.204052429199,37.9812781333924,1.8741958232948
-122.101191711426,37.9812781333924,1.65712697545634
-121.998330993652,37.9812781333924,1.41697542624469
-121.895470275879,37.9812781333924,1.16979408667877
-121.792609558105,37.9812781333924,0.916751528199619
-121.689748840332,37.9812781333924,0.649739595044246
-121.586888122559,37.9812781333924,0.373774616408669
-121.586888122559,38.0760676002503,0.390778439242597
-123.746963195801,41.3936989402771,0.22748469011269
-124.055545349121,41.4884884071351,0.249019658595449
-123.952684631348,41.4884884071351,0.234342188922
-123.849823913574,41.4884884071351,0.203658663875756
-123.746963195801,41.4884884071351,0.163882417076482
-123.644102478027,41.4884884071351,0.123060171577932
-124.055545349121,41.583277873993,0.202580621158155
-123.952684631348,41.583277873993,0.192247878092277
-123.849823913574,41.583277873993,0.153382436165112
-123.746963195801,41.583277873993,0.103642650323121
-124.055545349121,41.6780673408509,0.161683165439672
-123.952684631348,41.6780673408509,0.161856896354636
-123.849823913574,41.6780673408509,0.103045298037663
-123.746963195801,41.6780673408509,0.0406460835997688
-124.158406066895,41.7728568077088,0.0521793223606445
-124.055545349121,41.7728568077088,0.0951919914492776
-123.952684631348,41.7728568077088,0.107882226215566
-123.849823913574,41.7728568077088,0.032495377378985
-123.746963195801,41.7728568077088,-0.0332447880711159
-124.158406066895,41.8676462745667,-0.0458197431912745
-124.055545349121,41.8676462745667,-0.0214908133707859
-123.952684631348,41.8676462745667,-0.0246559793490612
-123.849823913574,41.8676462745667,-0.068115584242986
-123.746963195801,41.8676462745667,-0.120742440083878
-124.158406066895,41.9624357414246,-0.15312056692556
-124.055545349121,41.9624357414246,-0.14313694417658
-123.952684631348,41.9624357414246,-0.150310684505322
-123.849823913574,41.9624357414246,-0.178113821344625
-123.746963195801,41.9624357414246,-0.215750082261628
-123.644102478027,41.9624357414246,-0.252854273062774
-123.541241760254,41.9624357414246,-0.284623639835189
-120.969723815918,38.5500149345398,-1.35463226545203
-120.866863098145,38.5500149345398,-1.67952346414238
-120.661141662598,38.5500149345398,-2.28792620768235
-120.558280944824,38.5500149345398,-2.51199098896254
-120.455420227051,38.5500149345398,-2.70322493923368
-120.352559509277,38.5500149345398,-2.89170424320066
-121.072584533691,38.6448044013977,-0.993986406173643
-120.969723815918,38.6448044013977,-1.31513531471133
-120.866863098145,38.6448044013977,-1.63540987422052
-120.764002380371,38.6448044013977,-1.9432828619963
-120.661141662598,38.6448044013977,-2.22175775711803
-120.558280944824,38.6448044013977,-2.45745342785776
-120.455420227051,38.6448044013977,-2.65731063791681
-120.352559509277,38.6448044013977,-2.84385430724322
-120.249698791504,38.6448044013977,-3.03370938693518
-120.14683807373,38.6448044013977,-3.23280966615483
-121.072584533691,38.7395938682557,-0.943506863407452
-120.969723815918,38.7395938682557,-1.26182723495597
-120.866863098145,38.7395938682557,-1.57839384108828
-120.764002380371,38.7395938682557,-1.87952064240678
-120.661141662598,38.7395938682557,-2.15206262586062
-120.558280944824,38.7395938682557,-2.39103220083599
-120.455420227051,38.7395938682557,-2.58437376065546
-120.352559509277,38.7395938682557,-2.76187100479854
-120.249698791504,38.7395938682557,-2.9444198814861
-120.14683807373,38.7395938682557,-3.13598020242133
-120.043977355957,38.7395938682557,-3.33546074650872
-121.072584533691,38.8343833351136,-0.877825651056336
-120.969723815918,38.8343833351136,-1.1949582778658
-120.866863098145,38.8343833351136,-1.51165703482741
-120.764002380371,38.8343833351136,-1.8100760066494
-120.661141662598,38.8343833351136,-2.07176060431543
-120.558280944824,38.8343833351136,-2.2952124273632
-120.455420227051,38.8343833351136,-2.47620487596177
-120.352559509277,38.8343833351136,-2.64462143927167
-120.249698791504,38.8343833351136,-2.81924472618127
-120.14683807373,38.8343833351136,-3.00164226309035
-120.043977355957,38.8343833351136,-3.18766542218683
-119.941116638184,38.8343833351136,-3.36687494232209
-120.969723815918,38.9291728019715,-1.11159544322629
-120.866863098145,38.9291728019715,-1.43315340218664
-120.764002380371,38.9291728019715,-1.73694223888318
-120.661141662598,38.9291728019715,-1.98016194058502
-120.455420227051,38.9291728019715,-2.33106108065887
-120.352559509277,38.9291728019715,-2.49281307721419
-120.249698791504,38.9291728019715,-2.66152753292068
-120.14683807373,38.9291728019715,-2.83688304533443
-120.043977355957,38.9291728019715,-3.01295291232416
-119.941116638184,38.9291728019715,-3.17959345871297
-120.352559509277,39.0239622688294,-2.30916976377583
-120.249698791504,39.0239622688294,-2.47564762072469
-120.14683807373,39.0239622688294,-2.64865122614413
-120.043977355957,39.0239622688294,-2.8208249742093
-120.455420227051,35.9906993293762,-1.23830431000157
-120.352559509277,35.9906993293762,-1.33954729341384
-120.249698791504,35.9906993293762,-1.42541769059172
-120.558280944824,36.0854887962341,-1.23187574577484
-120.455420227051,36.0854887962341,-1.3523237051737
-120.352559509277,36.0854887962341,-1.45996467947284
-120.249698791504,36.0854887962341,-1.55351747342981
-120.14683807373,36.0854887962341,-1.63210213534649
-120.558280944824,36.1802782630921,-1.34125493519086
-120.455420227051,36.1802782630921,-1.46767123028781
-120.352559509277,36.1802782630921,-1.58276030482626
-120.249698791504,36.1802782630921,-1.68517180835974
-120.14683807373,36.1802782630921,-1.77392762423207
-120.043977355957,36.1802782630921,-1.84859628449902
-120.661141662598,36.27506772995,-1.30659361738362
-120.558280944824,36.27506772995,-1.44860394895129
-120.455420227051,36.27506772995,-1.582117561678
-120.352559509277,36.27506772995,-1.70565389321215
-120.249698791504,36.27506772995,-1.81799680483405
-120.14683807373,36.27506772995,-1.91839496102314
-120.043977355957,36.27506772995,-2.00697342418672
-120.558280944824,36.3698571968079,-1.55183070026719
-120.455420227051,36.3698571968079,-1.69334832083089
-120.352559509277,36.3698571968079,-1.82606158948776
-120.249698791504,36.3698571968079,-1.94893830383347
-120.14683807373,36.3698571968079,-2.06142016273147
-120.043977355957,36.3698571968079,-2.16373169188542
-120.558280944824,36.4646466636658,-1.6489817142481
-120.455420227051,36.4646466636658,-1.79912327910359
-120.352559509277,36.4646466636658,-1.94138979594697
-120.249698791504,36.4646466636658,-2.07489552544193
-120.14683807373,36.4646466636658,-2.19915456641474
-120.043977355957,36.4646466636658,-2.31420385947542
-119.941116638184,36.4646466636658,-2.42052307113592
-119.83825592041,36.4646466636658,-2.51840038550284
-119.735395202637,36.4646466636658,-2.60665014719004
-119.632534484863,36.4646466636658,-2.68218694585212
-120.661141662598,36.5594361305237,-1.57298655019533
-120.558280944824,36.5594361305237,-1.7383553487141
-120.455420227051,36.5594361305237,-1.89743932187228
-120.352559509277,36.5594361305237,-2.04928790217396
-120.249698791504,36.5594361305237,-2.19310941537407
-120.14683807373,36.5594361305237,-2.32843409802827
-120.043977355957,36.5594361305237,-2.45511230164601
-119.941116638184,36.5594361305237,-2.57306117126226
-119.83825592041,36.5594361305237,-2.68155489816584
-119.735395202637,36.5594361305237,-2.77788683711416
-119.632534484863,36.5594361305237,-2.85677790360498
-119.52967376709,36.5594361305237,-2.91505063824211
-120.764002380371,36.6542255973816,-1.46508085067796
-120.661141662598,36.6542255973816,-1.64455223342315
-120.558280944824,36.6542255973816,-1.81862195181745
-120.455420227051,36.6542255973816,-1.98666932460522
-120.352559509277,36.6542255973816,-2.14781076106021
-120.249698791504,36.6542255973816,-2.30130114050768
-120.14683807373,36.6542255973816,-2.44669876586579
-120.043977355957,36.6542255973816,-2.58378587582293
-119.941116638184,36.6542255973816,-2.7122924459519
-119.83825592041,36.6542255973816,-2.83137689103029
-119.735395202637,36.6542255973816,-2.93812191492147
-119.632534484863,36.6542255973816,-3.02238346446786
-119.52967376709,36.6542255973816,-3.07686394681458
-119.426813049316,36.6542255973816,-3.11206383794576
-119.323952331543,36.6542255973816,-3.13244047785006
-120.866863098145,36.7490150642395,-1.32385210023054
-120.764002380371,36.7490150642395,-1.51822367495684
-120.661141662598,36.7490150642395,-1.7062676264381
-120.558280944824,36.7490150642395,-1.88892835046334
-120.455420227051,36.7490150642395,-2.06567913853653
-120.352559509277,36.7490150642395,-2.23552557160671
-120.249698791504,36.7490150642395,-2.39771445377262
-120.14683807373,36.7490150642395,-2.55189623296215
-120.043977355957,36.7490150642395,-2.69790184931637
-119.941116638184,36.7490150642395,-2.83537494230099
-119.83825592041,36.7490150642395,-2.9635154815621
-119.735395202637,36.7490150642395,-3.08116271048755
-119.632534484863,36.7490150642395,-3.1761993009743
-119.52967376709,36.7490150642395,-3.22136113314723
-119.426813049316,36.7490150642395,-3.25319010991599
-119.323952331543,36.7490150642395,-3.27141106629682
-119.22109161377,36.7490150642395,-3.27529199685224
-119.118230895996,36.7490150642395,-3.26403660549746
-119.015370178223,36.7490150642395,-3.23680660771992
-118.912509460449,36.7490150642395,-3.1927908971962
-118.809648742676,36.7490150642395,-3.13141218068844
-118.706788024902,36.7490150642395,-3.05266152533429
-118.603927307129,36.7490150642395,-2.95733656316466
-118.501066589355,36.7490150642395,-2.84694380374329
-118.398205871582,36.7490150642395,-2.72334511185185
-120.764002380371,36.8438045310974,-1.56259724745561
-120.661141662598,36.8438045310974,-1.7581619538964
-120.558280944824,36.8438045310974,-1.94896648346152
-120.455420227051,36.8438045310974,-2.13395678393002
-119.83825592041,36.8438045310974,-3.07399121763222
-119.735395202637,36.8438045310974,-3.19321489151429
-119.632534484863,36.8438045310974,-3.28530425842015
-119.52967376709,36.8438045310974,-3.34066843026867
-119.426813049316,36.8438045310974,-3.37524647295121
-119.323952331543,36.8438045310974,-3.39417327378189
-119.22109161377,36.8438045310974,-3.39790649318674
-119.118230895996,36.8438045310974,-3.38608697273313
-119.015370178223,36.8438045310974,-3.35821447387117
-118.912509460449,36.8438045310974,-3.31386849069002
-118.809648742676,36.8438045310974,-3.25286744085195
-118.706788024902,36.8438045310974,-3.17542974976812
-118.603927307129,36.8438045310974,-3.08226975116346
-118.501066589355,36.8438045310974,-2.97455106829812
-118.398205871582,36.8438045310974,-2.8537240227771
-120.661141662598,36.9385939979554,-1.8005378200706
-120.558280944824,36.9385939979554,-1.99911894318866
-119.735395202637,36.9385939979554,-3.28366762748574
-119.632534484863,36.9385939979554,-3.37576498937246
-119.52967376709,36.9385939979554,-3.43848372630884
-119.426813049316,36.9385939979554,-3.4782693308029
-119.323952331543,36.9385939979554,-3.49999434371218
-119.22109161377,36.9385939979554,-3.50522060470509
-119.118230895996,36.9385939979554,-3.49419716473266
-119.015370178223,36.9385939979554,-3.46686670908897
-118.912509460449,36.9385939979554,-3.42321164082999
-118.809648742676,36.9385939979554,-3.36338407859907
-118.706788024902,36.9385939979554,-3.28777929776534
-118.603927307129,36.9385939979554,-3.19707467380392
-118.501066589355,36.9385939979554,-3.09221696709923
-118.398205871582,36.9385939979554,-2.97436209955379
-119.632534484863,37.0333834648133,-3.45391031740487
-119.52967376709,37.0333834648133,-3.51962116187606
-119.426813049316,37.0333834648133,-3.56361856675251
-119.323952331543,37.0333834648132,-3.58895120223014
-119.22109161377,37.0333834648133,-3.59678601925033
-119.118230895996,37.0333834648133,-3.58758667588887
-119.015370178223,37.0333834648133,-3.56169567812751
-118.912509460449,37.0333834648133,-3.51951584560899
-118.809648742676,37.0333834648133,-3.46153379330962
-118.706788024902,37.0333834648133,-3.3883157683557
-118.603927307129,37.0333834648133,-3.30051986075365
-118.501066589355,37.0333834648132,-3.19892047733155
-119.52967376709,37.1281729316712,-3.58347146650225
-119.426813049316,37.1281729316712,-3.63166658799822
-119.323952331543,37.1281729316712,-3.6613247312772
-119.22109161377,37.1281729316712,-3.67254353576622
-119.118230895996,37.1281729316712,-3.6658105431562
-119.015370178223,37.1281729316712,-3.64189695014609
-118.912509460449,37.1281729316712,-3.6017018138373
-118.809648742676,37.1281729316712,-3.54609637665329
-118.706788024902,37.1281729316712,-3.47582728155585
-118.603927307129,37.1281729316712,-3.39151779775481
-119.323952331543,37.2229623985291,-3.7177404182872
-119.22109161377,37.2229623985291,-3.73287880456418
-119.118230895996,37.2229623985291,-3.72879360904183
-119.015370178223,37.2229623985291,-3.70694013209215
-118.912509460449,37.2229623985291,-3.66890071685015
-118.809648742676,37.2229623985291,-3.61603771457171
-118.706788024902,37.2229623985291,-3.54928650718754
-119.323952331543,37.317751865387,-3.75981551459254
-119.22109161377,37.317751865387,-3.77881522479829
-119.118230895996,37.317751865387,-3.77688048204657
-119.015370178223,37.317751865387,-3.75655763610449
-118.912509460449,37.317751865387,-3.72041326236754
-118.809648742676,37.317751865387,-3.67047472032515
-119.22109161377,37.4125413322449,-3.81210983904976
-119.118230895996,37.4125413322449,-3.81085829959029
-119.015370178223,37.4125413322449,-3.79071406127596
-118.912509460449,37.4125413322449,-3.7556448329576
-118.809648742676,37.4125413322449,-3.70863196777366
-119.118230895996,37.5073307991028,-3.83196396706572
-119.015370178223,37.5073307991028,-3.80958679955524
-118.912509460449,37.5073307991028,-3.77402340719946
-122.718356018066,39.403120136261,2.30038300436696
-122.615495300293,39.403120136261,2.2035614714254
-122.51263458252,39.403120136261,2.08789676887208
-122.409773864746,39.403120136261,1.96036186600902
-122.306913146973,39.403120136261,1.82776971059115
-122.204052429199,39.403120136261,1.69245452865235
-121.998330993652,39.403120136261,1.40868695114407
-121.895470275879,39.403120136261,1.25776695106396
-122.718356018066,39.4979096031189,2.2047567866835
-122.615495300293,39.4979096031189,2.11813432042266
-122.51263458252,39.4979096031189,2.01383295301842
-122.409773864746,39.4979096031189,1.89918297375304
-122.306913146973,39.4979096031189,1.78554138586386
-122.204052429199,39.4979096031189,1.66842039359336
-122.101191711426,39.4979096031189,1.54327721522713
-121.998330993652,39.4979096031189,1.40955361526851
-121.895470275879,39.4979096031189,1.26767762010412
-122.82121673584,39.5926990699768,2.16959686511672
-122.718356018066,39.5926990699768,2.11062957501715
-122.615495300293,39.5926990699768,2.03429380204907
-122.51263458252,39.5926990699768,1.94064353369242
-122.409773864746,39.5926990699768,1.83112725497357
-122.306913146973,39.5926990699768,1.74108269846026
-122.204052429199,39.5926990699768,1.64104238720846
-122.101191711426,39.5926990699768,1.52873197661842
-121.998330993652,39.5926990699768,1.40534040142223
-122.82121673584,39.6874885368348,2.06742240416193
-122.718356018066,39.6874885368348,2.01729347756837
-122.615495300293,39.6874885368348,1.95282065634469
-122.51263458252,39.6874885368348,1.87441695785456
-122.409773864746,39.6874885368348,1.78734916427633
-122.306913146973,39.6874885368348,1.70333958046675
-122.204052429199,39.6874885368348,1.61325323005367
-122.101191711426,39.6874885368348,1.51110574507395
-121.998330993652,39.6874885368348,1.39699852859677
-122.924077453613,39.7822780036927,1.99362254043211
-122.82121673584,39.7822780036927,1.9635333953773
-122.718356018066,39.7822780036927,1.92299669399041
-122.615495300293,39.7822780036927,1.87142470318252
-122.51263458252,39.7822780036927,1.80957854189502
-122.409773864746,39.7822780036927,1.74039975467407
-122.306913146973,39.7822780036927,1.666368151118
-122.204052429199,39.7822780036927,1.58422774309343
-122.101191711426,39.7822780036927,1.49038883599482
-124.055545349121,40.0666464042664,1.7765527353237
-123.952684631348,40.0666464042664,1.76377905348869
-123.849823913574,40.0666464042664,1.74928496739461
-123.746963195801,40.0666464042664,1.73330070129479
-123.644102478027,40.0666464042664,1.71637850084715
-124.158406066895,40.1614358711243,1.66708371950506
-124.055545349121,40.1614358711243,1.65509758494176
-123.952684631348,40.1614358711243,1.64114616719167
-123.849823913574,40.1614358711243,1.62501293837126
-123.746963195801,40.1614358711243,1.60683149149822
-123.644102478027,40.1614358711243,1.58712349866096
-124.261266784668,40.2562253379822,1.5580615181718
-124.158406066895,40.2562253379822,1.54703590756297
-124.055545349121,40.2562253379822,1.53425640989987
-123.952684631348,40.2562253379822,1.51900147469402
-123.849823913574,40.2562253379822,1.50079281374225
-123.746963195801,40.2562253379822,1.4796630820759
-123.644102478027,40.2562253379822,1.45616597314713
-124.261266784668,40.3510148048401,1.4395983031895
-124.158406066895,40.3510148048401,1.428318309765
-124.055545349121,40.3510148048401,1.41507299932464
-123.952684631348,40.3510148048401,1.39863385999299
-123.849823913574,40.3510148048401,1.37806978054089
-123.746963195801,40.3510148048401,1.35335173575446
-123.644102478027,40.3510148048401,1.32522398862653
-124.364127502441,40.4458042716981,1.33293207996406
-124.261266784668,40.4458042716981,1.32262634318144
-124.158406066895,40.4458042716981,1.31158584712333
-124.055545349121,40.4458042716981,1.2985502178859
-123.952684631348,40.4458042716981,1.28144084063028
-123.849823913574,40.4458042716981,1.25838682711646
-123.746963195801,40.4458042716981,1.22949290109872
-123.644102478027,40.4458042716981,1.19617646192
-124.364127502441,40.540593738556,1.21749874706214
-124.261266784668,40.540593738556,1.20738613970269
-124.158406066895,40.540593738556,1.19708424233005
-124.055545349121,40.540593738556,1.18533568787177
-123.952684631348,40.540593738556,1.16882371083261
-123.849823913574,40.540593738556,1.14313021134462
-123.746963195801,40.540593738556,1.10929813636842
-123.644102478027,40.540593738556,1.07073529931003
-124.261266784668,40.6353832054139,1.0938155659375
-124.158406066895,40.6353832054139,1.08430178983915
-124.055545349121,40.6353832054139,1.07475550253964
-123.952684631348,40.6353832054139,1.06191511631228
-123.849823913574,40.6353832054139,1.03257625312054
-123.746963195801,40.6353832054139,0.992749531270963
-123.644102478027,40.6353832054139,0.949957443880552
-124.158406066895,40.7301726722718,0.972187139517197
-124.055545349121,40.7301726722718,0.963062802104913
-123.952684631348,40.7301726722718,0.953555827249546
-123.849823913574,40.7301726722718,0.920745770306931
-123.746963195801,40.7301726722718,0.878102776732293
-123.644102478027,40.7301726722718,0.834111583381649
-124.055545349121,40.8249621391297,0.848834705955684
-123.952684631348,40.8249621391297,0.832006267022328
-123.849823913574,40.8249621391297,0.803107421241238
-123.746963195801,40.8249621391297,0.764984563761298
-123.644102478027,40.8249621391297,0.723413059489997
-124.055545349121,40.9197516059876,0.737661707060314
-123.952684631348,40.9197516059876,0.717804024798295
-123.849823913574,40.9197516059876,0.690403875190471
-123.746963195801,40.9197516059876,0.656345311870635
-123.644102478027,40.9197516059876,0.618545244425942
-124.055545349121,41.0145410728455,0.633265526213059
-123.952684631348,41.0145410728455,0.61247051942509
-123.849823913574,41.0145410728455,0.58604692677999
-123.746963195801,41.0145410728455,0.554632383955632
-123.644102478027,41.0145410728455,0.520153119171741
-123.541241760254,41.0145410728455,0.484802256468761
-123.43838104248,41.0145410728455,0.450834312471318
-124.158406066895,41.1093305397034,0.553246740471385
-124.055545349121,41.1093305397034,0.537142006720303
-123.952684631348,41.1093305397034,0.516428649507062
-123.849823913574,41.1093305397034,0.490714489751404
-123.746963195801,41.1093305397034,0.460799061122868
-123.644102478027,41.1093305397034,0.428481490567627
-123.541241760254,41.1093305397034,0.396002058775248
-123.43838104248,41.1093305397034,0.365725054232401
-124.055545349121,41.2041200065613,0.45010640053882
-123.952684631348,41.2041200065613,0.430080389108648
-123.849823913574,41.2041200065613,0.404689523299233
-123.746963195801,41.2041200065613,0.375100253821917
-123.644102478027,41.2041200065613,0.343465680317551
-123.541241760254,41.2041200065613,0.312280243588188
-123.43838104248,41.2041200065613,0.283939824261718
-124.055545349121,41.2989094734192,0.372758565683942
-123.952684631348,41.2989094734192,0.353894018220583
-123.849823913574,41.2989094734192,0.328181635960956
-123.746963195801,41.2989094734192,0.297474134216503
